=== ADS8688 History Data (Sample Count: 161280) ===
Index,CH0(V),CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V),CH7(V)
284,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
285,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
286,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
287,0.1209,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
288,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
289,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
290,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
291,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
292,0.1122,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
293,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
294,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
295,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
296,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
297,0.1209,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
298,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
299,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
300,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
301,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
302,0.1097,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
303,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
304,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
305,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
306,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
307,0.1109,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
308,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
309,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
310,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
311,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
312,0.1109,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
313,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
314,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
315,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
316,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
317,0.1147,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
318,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
319,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
320,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
321,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
322,0.1122,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
323,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
324,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
325,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
326,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
327,0.1059,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
328,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
329,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
330,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
331,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
332,0.1088,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
333,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
334,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
335,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
336,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
337,0.0984,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
338,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
339,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
340,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
341,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
342,0.0997,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
343,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
344,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
345,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
346,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
347,0.0947,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
348,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
349,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
350,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
351,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
352,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
353,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
354,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
355,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
356,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
357,0.0959,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
358,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
359,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
360,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
361,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
362,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
363,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
364,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
365,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
366,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
367,0.1009,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
368,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
369,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
370,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
371,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
372,0.0934,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
373,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
374,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
375,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
376,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
377,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
378,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
379,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
380,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
381,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
382,0.0947,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
383,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
384,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
385,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
386,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
387,0.0891,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
388,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
389,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
390,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
391,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
392,0.0797,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
393,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
394,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
395,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
396,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
397,0.0784,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
398,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
399,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
400,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
401,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
402,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
403,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
404,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
405,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
406,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
407,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
408,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
409,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
410,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
411,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
412,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
413,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
414,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
415,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
416,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
417,0.0747,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
418,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
419,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
420,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
421,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
422,0.0709,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
423,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
424,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
425,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
426,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
427,0.0809,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
428,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
429,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
430,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
431,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
432,0.0409,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
433,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
434,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
435,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
436,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
437,0.0709,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
438,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
439,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
440,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
441,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
442,0.0597,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
443,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
444,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
445,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
446,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
447,0.0734,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
448,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
449,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
450,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
451,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
452,0.0709,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
453,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
454,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
455,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
456,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
457,0.0734,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
458,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
459,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
460,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
461,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
462,0.0659,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
463,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
464,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
465,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
466,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
467,0.0609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
468,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
469,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
470,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
471,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
472,0.0638,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
473,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
474,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
475,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
476,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
477,0.0397,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
478,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
479,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
480,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
481,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
482,0.0647,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
483,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
484,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
485,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
486,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
487,0.0609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
488,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
489,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
490,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
491,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
492,0.0559,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
493,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
494,0.8009,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
495,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
496,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
497,0.0609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
498,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
499,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
500,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
501,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
502,0.0584,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
503,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
504,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
505,1.4409,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
506,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
507,0.0534,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
508,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
509,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
510,1.1209,0.1609,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
511,0.1609,-4.9591,-8.7991,-9.7591,-9.7591,-9.7591,-9.7591,-9.7591
=== End of History Data ===
